fips,opioid_factor,year
42133,822500.0,2010
51155,38500.0,2010
503,646000.0,2010
5121,2178000.0,2010
47173,12000.0,2010
3637,329250.0,2010
2525,30500.0,2010
3693,1036384.2,2010
1791,119250.0,2010
671,4279400.0,2010
17203,248500.0,2010
161,29000.0,2010
3319,750.0,2010
1773,7500.0,2010
1789,51000.0,2010
2329,296000.0,2010
13315,3750.0,2010
2517,736500.0,2010
51133,74000.0,2010
3695,153250.0,2010
2441,234250.0,2010
42119,191285.0,2010
2427,1431250.0,2010
36105,1872640.0,2010
13185,5000.0,2010
2439,299500.0,2010
39133,11800.0,2010
3679,475000.0,2010
3945,79525.0,2010
13135,500.0,2010
1817,1250.0,2010
5193,64500.0,2010
3687,3591500.0,2010
13171,7500.0,2010
4087,900.0,2010
249,965500.0,2010
36115,795725.0,2010
241,710500.0,2010
5137,32000.0,2010
51177,2032000.0,2010
48201,140000.0,2010
3317,1000.0,2010
4281,1664000.0,2010
5423,459250.0,2010
4225,50000.0,2010
421,308250.0,2010
3633,281500.0,2010
91,1010500.0,2010
1369,22500.0,2010
36107,902000.0,2010
5455,351650.0,2010
5133,48500.0,2010
51161,511750.0,2010
3977,441100.0,2010
5169,373950.0,2010
5021,355750.0,2010
3313,61000.0,2010
4297,1947000.0,2010
51197,642250.0,2010
3617,111500.0,2010
5187,838500.0,2010
5175,300750.0,2010
13153,3750.0,2010
243,6018375.0,2010
1835,40000.0,2010
18157,1000.0,2010
155,170000.0,2010
2431,5653750.0,2010
93,3000.0,2010
17155,11250.0,2010
629,1850000.0,2010
361,1435735.0,2010
259,142000.0,2010
2421,1374500.0,2010
36103,1.2853105E7,2010
13233,38750.0,2010
413,62295.0,2010
5425,500.0,2010
101,1454500.0,2010
3665,1482785.0,2010
5189,75475.0,2010
28121,2000.0,2010
3683,1015250.0,2010
51199,384000.0,2010
5431,216250.0,2010
3619,1292500.0,2010
505,244750.0,2010
5561,9250.0,2010
1121,15000.0,2010
3691,1522175.0,2010
39113,9000.0,2010
5011,201750.0,2010
2411,1073250.0,2010
5457,1189750.0,2010
5465,2500.0,2010
5123,1253750.0,2010
13275,9250.0,2010
4283,47000.0,2010
55103,20000.0,2010
51520,132000.0,2010
5119,9000.0,2010
1815,9475.0,2010
51760,12500.0,2010
3985,48250.0,2010
4255,430250.0,2010
13169,2500.0,2010
2319,179000.0,2010
42115,47250.0,2010
5437,529000.0,2010
39139,89500.0,2010
5019,209500.0,2010
2423,202750.0,2010
169,342500.0,2010
1391,29000.0,2010
501,184750.0,2010
51153,2206483.55,2010
18137,37500.0,2010
51193,443250.0,2010
42127,608100.0,2010
627,509250.0,2010
253,141500.0,2010
511,179000.0,2010
51775,269250.0,2010
39117,6000.0,2010
3645,683500.0,2010
42103,178750.0,2010
513,73500.0,2010
55111,198250.0,2010
51107,2165250.0,2010
1743,127450.0,2010
4279,5737475.0,2010
397,53400.0,2010
177,1000.0,2010
1375,1000.0,2010
3933,16500.0,2010
17179,9000.0,2010
6111,1503000.0,2010
51121,90250.0,2010
5125,78750.0,2010
3311,44000.0,2010
625,28750.0,2010
36117,1095310.0,2010
3625,542760.0,2010
1863,22000.0,2010
395,50750.0,2010
51131,31000.0,2010
3649,155750.0,2010
2425,77000.0,2010
245,3.767925E7,2010
3943,159100.0,2010
3955,8750.0,2010
3957,44500.0,2010
51139,383500.0,2010
36113,1508705.0,2010
4293,479000.0,2010
3675,1986750.0,2010
1763,49500.0,2010
3663,1145500.0,2010
103,1976000.0,2010
3919,14500.0,2010
5521,72000.0,2010
3655,2141815.0,2010
2325,2500.0,2010
17197,802700.0,2010
51165,442750.0,2010
2417,1869500.0,2010
519,44000.0,2010
51103,22250.0,2010
1317,14500.0,2010
1897,116000.0,2010
39153,261725.0,2010
13287,30000.0,2010
51179,436250.0,2010
18127,54250.0,2010
17161,21000.0,2010
5195,105000.0,2010
13299,5000.0,2010
5115,601750.0,2010
665,3871000.0,2010
5141,843750.0,2010
5147,455750.0,2010
323,3896500.0,2010
17201,41250.0,2010
5181,17500.0,2010
5027,4000.0,2010
51185,2507000.0,2010
679,1499750.0,2010
13261,5000.0,2010
2443,2471000.0,2010
3671,2002685.0,2010
26145,1000.0,2010
3935,415450.0,2010
13131,16250.0,2010
3627,3800010.0,2010
1313,3750.0,2010
5183,250.0,2010
4215,633000.0,2010
36123,29000.0,2010
683,7601750.0,2010
5017,60000.0,2010
2875,750.0,2011
3651,93500.0,2011
12133,5750.0,2011
363,253750.0,2011
3677,1980950.0,2011
51600,7365934.2,2011
3755,52000.0,2011
51147,162000.0,2011
17195,7500.0,2011
17175,1000.0,2011
5471,45500.0,2011
17141,18000.0,2011
3613,325000.0,2011
3611,231250.0,2011
3621,1465725.0,2011
507,4806250.0,2011
131,10000.0,2011
3699,239000.0,2011
3667,1480500.0,2011
48157,30000.0,2011
2447,744000.0,2011
2419,555500.0,2011
21151,3000.0,2011
1683,15000.0,2011
42107,350500.0,2011
3653,208250.0,2011
5015,46500.0,2011
17113,7000.0,2011
51127,124500.0,2011
4289,4999040.0,2011
13277,35750.0,2011
1891,9000.0,2011
5023,741250.0,2011
3631,77150.0,2011
2445,1440500.0,2011
2521,162500.0,2011
51105,91250.0,2011
1731,2153100.0,2011
1365,49750.0,2011
51171,395250.0,2011
1355,8000.0,2011
39175,122500.0,2011
3635,102000.0,2011
4283,148010.0,2011
3791,102000.0,2011
21111,3000.0,2011
1737,262450.0,2011
2527,12750.0,2011
5525,725.0,2011
5113,798250.0,2011
5447,475000.0,2011
183,9000.0,2011
3623,182250.0,2011
1881,16000.0,2011
5151,41500.0,2011
4237,751750.0,2011
21193,2500.0,2011
39151,67000.0,2011
55103,24250.0,2011
673,1.04486E7,2011
48141,1000.0,2011
13319,40000.0,2011
623,110000.0,2011
51125,13250.0,2011
2515,11000.0,2011
51141,327473.6,2011
3993,301825.0,2011
18167,4500.0,2011
11,65000.0,2011
517,8000.0,2011
1269,5000.0,2011
5161,580368.4,2011
369,58000.0,2011
5185,355000.0,2011
3673,72725.0,2011
5127,21750.0,2011
51111,20000.0,2011
3657,425750.0,2011
3941,41725.0,2011
36109,173500.0,2011
40109,15225.0,2011
36119,3659735.0,2011
543,292250.0,2011
3413,4650.0,2011
3675,2196500.0,2011
5427,425000.0,2011
13115,5000.0,2011
4551,3750.0,2011
1797,113175.0,2011
1321,128975.0,2011
51191,1137250.0,2011
1263,45000.0,2011
42109,321000.0,2011
4235,518750.0,2011
5171,73750.0,2011
3949,102250.0,2011
13229,5000.0,2011
139,255000.0,2011
4269,9253150.0,2011
145,67500.0,2011
2429,408450.0,2011
5173,149250.0,2011
17123,68500.0,2011
1123,7500.0,2011
17105,252750.0,2011
1729,750.0,2011
1889,61750.0,2011
135,2500.0,2011
1101,1500.0,2011
51101,321250.0,2011
42117,852815.0,2011
3639,752500.0,2011
27157,17500.0,2011
36101,107000.0,2011
3629,1573475.0,2011
105,5978500.0,2011
36111,615635.0,2011
40119,7500.0,2011
367,3991275.0,2011
5157,60750.0,2011
39139,103450.0,2011
323,333750.0,2011
1387,80750.0,2011
3697,122000.0,2011
39103,195400.0,2011
51167,1522250.0,2011
3659,3.3938405E7,2011
4241,130750.0,2011
637,4.042611985E7,2011
51195,296500.0,2011
115,3750.0,2011
39143,14750.0,2011
3669,293225.0,2011
1371,16900.0,2011
15,62000.0,2011
51187,891750.0,2011
39157,98250.0,2011
113,17500.0,2011
4757,5000.0,2011
3643,634500.0,2011
659,8524940.649999999,2011
42131,197400.0,2011
3615,13750.0,2011
1831,21250.0,2011
39169,22550.0,2011
5025,120000.0,2011
1775,358750.0,2011
48439,26250.0,2011
5579,103750.0,2011
42133,844500.0,2011
51155,8250.0,2011
503,339500.0,2011
5121,1105000.0,2011
3637,852250.0,2011
2525,11000.0,2011
3693,1153925.0,2011
1791,156250.0,2011
671,3017500.0,2011
18133,3750.0,2011
17203,47250.0,2011
161,5000.0,2011
3319,390000.0,2011
1773,3750.0,2011
1789,95000.0,2011
2329,66000.0,2011
13315,18750.0,2011
2517,793000.0,2011
51133,7000.0,2011
3695,788000.0,2011
2441,279983.55,2011
42119,435000.0,2011
2427,1831750.0,2011
36105,118250.0,2011
2439,56500.0,2011
51193,516975.0,2011
39133,7500.0,2011
3679,156750.0,2011
3945,16725.0,2011
237,750.0,2011
13135,3750.0,2011
48451,6250.0,2011
5167,500.0,2011
1817,6000.0,2011
5193,30250.0,2011
3687,2768285.0,2011
13171,13750.0,2011
683,4830250.0,2011
249,701000.0,2011
36115,306200.0,2011
241,927250.0,2011
5137,68500.0,2011
51177,574500.0,2011
48201,40000.0,2011
3317,9000.0,2011
4281,1099750.0,2011
13193,10250.0,2011
5423,932500.0,2011
4225,797500.0,2011
421,401500.0,2011
3633,169000.0,2011
91,1575000.0,2011
21227,2500.0,2011
1369,500000.0,2011
36107,1049500.0,2011
17183,3750.0,2011
5455,1638500.0,2011
5133,54750.0,2011
51161,289500.0,2011
3977,61250.0,2011
645,9000.0,2011
5169,1150500.0,2011
5021,217500.0,2011
3313,231500.0,2011
4297,2698865.0,2011
13205,14250.0,2011
51197,689250.0,2011
5481,5000.0,2011
42103,382250.0,2011
5187,995236.8,2011
5175,73000.0,2011
13153,2500.0,2011
243,8800958.55,2011
1835,26500.0,2011
155,90000.0,2011
51137,4000.0,2011
2431,7943184.2,2011
12123,1000.0,2011
17155,14750.0,2011
629,860750.0,2011
361,1312790.0,2011
259,213700.0,2011
2421,7472500.0,2011
36103,1.313152195E7,2011
2841,3750.0,2011
55101,500.0,2011
51173,300500.0,2011
413,100000.0,2011
1113,20000.0,2011
101,3358483.55,2011
13157,20000.0,2011
3665,2718285.0,2011
5189,84225.0,2011
28121,203750.0,2011
18119,1000.0,2011
3683,1474225.0,2011
51199,420750.0,2011
5431,1.817625E7,2011
17143,5000.0,2011
3619,790000.0,2011
505,203250.0,2011
5561,21250.0,2011
18139,2000.0,2011
3691,1883225.0,2011
39113,12500.0,2011
5011,27750.0,2011
2411,932750.0,2011
5457,5827500.0,2011
5181,829250.0,2011
29133,2500.0,2011
5465,442750.0,2011
5123,517000.0,2011
133,17500.0,2011
13275,23725.0,2011
429,61250.0,2011
2413,1800500.0,2011
51520,37000.0,2011
1815,1000.0,2011
51760,8000.0,2011
3985,142800.0,2011
4255,238250.0,2011
2319,1823000.0,2011
42115,131250.0,2011
39165,90750.0,2011
21229,2000.0,2011
5019,79000.0,2011
2423,156250.0,2011
169,282000.0,2011
1391,96250.0,2011
37139,36000.0,2011
501,105250.0,2011
51153,1804684.2,2011
18137,21750.0,2011
17107,6250.0,2011
5437,254250.0,2011
42127,2743250.0,2011
627,932750.0,2011
253,148750.0,2011
4839,20000.0,2011
13161,105000.0,2011
511,11250.0,2011
5125,401500.0,2011
3645,573250.0,2011
13225,1000.0,2011
3617,138500.0,2011
513,232750.0,2011
55111,71000.0,2011
51107,1769500.0,2011
1743,173225.0,2011
4279,8677509.2,2011
397,21000.0,2011
13233,15000.0,2011
1375,20000.0,2011
3933,263500.0,2011
6111,1.02065E7,2011
51121,52500.0,2011
51775,396500.0,2011
3311,76500.0,2011
625,111500.0,2011
36117,282500.0,2011
3625,390750.0,2011
1863,61000.0,2011
395,195000.0,2011
51131,48500.0,2011
3649,398000.0,2011
2425,200000.0,2011
1895,12000.0,2011
245,1.42250342E7,2011
3943,277900.0,2011
3955,11250.0,2011
13103,2000.0,2011
3957,51750.0,2011
1117,27500.0,2011
51139,395450.0,2011
36113,1505000.0,2011
4293,154250.0,2011
4829,500.0,2011
5111,490000.0,2011
55133,603750.0,2011
1763,95500.0,2011
3663,3911000.0,2011
103,3524975.0,2011
3919,23250.0,2011
13165,5000.0,2011
3655,3557900.0,2011
2325,302000.0,2011
17197,828750.0,2011
51165,5438750.0,2011
2417,1725500.0,2011
519,17500.0,2011
51103,11000.0,2011
1317,30500.0,2011
1897,61250.0,2011
39153,111750.0,2011
13287,53500.0,2011
51179,568250.0,2011
51135,1250.0,2011
18127,75750.0,2011
17161,24000.0,2011
5195,227000.0,2011
13299,5000.0,2011
5115,446250.0,2011
51117,6750.0,2011
665,3623000.0,2011
5141,2899700.0,2011
5147,274750.0,2011
17201,17500.0,2011
1257,8000.0,2011
5027,31000.0,2011
51185,462500.0,2011
21211,5000.0,2011
679,1407500.0,2011
13261,750.0,2011
2443,6489500.0,2011
3671,1402000.0,2011
3935,490225.0,2011
13131,21250.0,2011
3627,4026250.0,2011
1313,35675.0,2011
5183,20750.0,2011
1381,5000.0,2011
4215,203000.0,2011
36123,44000.0,2011
5017,9000.0,2011
2875,2500.0,2012
3651,28000.0,2012
363,382000.0,2012
4755,3750.0,2012
3677,1546500.0,2012
51600,1390184.2,2012
3755,39000.0,2012
51147,750.0,2012
17195,16000.0,2012
5471,12750.0,2012
17141,9750.0,2012
2847,10000.0,2012
3613,426250.0,2012
3611,28000.0,2012
3621,737750.0,2012
135,29500.0,2012
131,28750.0,2012
105,146750.0,2012
2181,73225.0,2012
3667,1457500.0,2012
48157,50000.0,2012
2447,25750.0,2012
2419,4500.0,2012
21151,56250.0,2012
1683,20000.0,2012
42107,575500.0,2012
3653,350500.0,2012
5015,113000.0,2012
17113,17500.0,2012
51127,42000.0,2012
5131,36250.0,2012
2675,25000.0,2012
13277,39500.0,2012
22105,12500.0,2012
5023,244750.0,2012
3735,2500.0,2012
3631,170250.0,2012
21195,3000.0,2012
2521,22500.0,2012
91,3013750.0,2012
1731,693900.0,2012
39175,90000.0,2012
173,225750.0,2012
3635,29500.0,2012
4283,16000.0,2012
3791,8750.0,2012
21111,1500.0,2012
1737,279725.0,2012
2527,92250.0,2012
5113,139850.0,2012
5447,28750.0,2012
3623,228000.0,2012
1881,28250.0,2012
5151,50750.0,2012
4237,981535.0,2012
21193,10750.0,2012
3749,5000.0,2012
39151,110750.0,2012
55103,26500.0,2012
673,1.075812875E7,2012
48141,1000.0,2012
13319,3750.0,2012
623,100000.0,2012
51125,500.0,2012
2515,5000.0,2012
51141,25000.0,2012
3993,500650.0,2012
18167,750.0,2012
11,70000.0,2012
183,27500.0,2012
1269,750.0,2012
5161,750.0,2012
369,111250.0,2012
5185,267000.0,2012
3673,69750.0,2012
5127,13000.0,2012
51111,22500.0,2012
3657,256500.0,2012
3941,67500.0,2012
36109,155750.0,2012
40109,5000.0,2012
36119,6294160.0,2012
3675,1051250.0,2012
13295,53750.0,2012
5427,50000.0,2012
13115,14500.0,2012
1319,750.0,2012
1321,271750.0,2012
51191,450500.0,2012
42109,418285.0,2012
119,20000.0,2012
4235,790500.0,2012
3949,56725.0,2012
13229,60000.0,2012
139,20000.0,2012
2677,4000.0,2012
4269,2569184.2,2012
2429,750.0,2012
5173,122750.0,2012
17123,31750.0,2012
121,7500.0,2012
17105,110750.0,2012
13279,9500.0,2012
3561,9000.0,2012
507,340750.0,2012
51101,215000.0,2012
42117,475750.0,2012
3639,328250.0,2012
423,6000.0,2012
27157,20500.0,2012
36101,719500.0,2012
3629,2227225.0,2012
36111,1177225.0,2012
40119,12500.0,2012
367,3609285.0,2012
4065,8750.0,2012
3785,5565.0,2012
1393,30000.0,2012
1387,31250.0,2012
3697,39000.0,2012
39103,175200.0,2012
51167,63750.0,2012
3659,7667205.0,2012
197,25000.0,2012
4241,6750.0,2012
637,4.7317122349999994E7,2012
1865,5000.0,2012
51195,1226000.0,2012
1797,125250.0,2012
117,2500.0,2012
39143,19525.0,2012
3669,111750.0,2012
1371,36500.0,2012
15,28750.0,2012
51187,99000.0,2012
39157,142750.0,2012
113,35000.0,2012
13293,5000.0,2012
3643,631750.0,2012
2417,209750.0,2012
659,1.041279E7,2012
42131,172000.0,2012
3615,18750.0,2012
39169,23225.0,2012
5025,255750.0,2012
1775,161250.0,2012
48439,48750.0,2012
5579,228750.0,2012
42133,1000.0,2012
51155,20000.0,2012
503,231250.0,2012
5121,221500.0,2012
3637,368750.0,2012
2525,16000.0,2012
3693,2080175.0,2012
1791,91750.0,2012
671,1.1488E7,2012
17203,12500.0,2012
161,20000.0,2012
3181,16000.0,2012
13245,5000.0,2012
3319,6000.0,2012
1789,72000.0,2012
2329,935250.0,2012
13315,8500.0,2012
2517,214000.0,2012
51133,8000.0,2012
3695,138500.0,2012
2441,13500.0,2012
3925,27000.0,2012
2427,337250.0,2012
36105,2020500.0,2012
1217,20000.0,2012
39133,14375.0,2012
3679,72250.0,2012
3945,26250.0,2012
237,11250.0,2012
13135,9000.0,2012
48451,36250.0,2012
5193,300000.0,2012
4289,4449190.0,2012
3687,613150.0,2012
2859,15000.0,2012
4087,23750.0,2012
249,216250.0,2012
36115,1085000.0,2012
241,328000.0,2012
5137,40000.0,2012
51177,578750.0,2012
48201,110500.0,2012
4097,25000.0,2012
3317,500.0,2012
37171,38750.0,2012
4281,2379750.0,2012
13193,3000.0,2012
4225,109750.0,2012
2445,403283.55,2012
421,36000.0,2012
3633,234500.0,2012
51105,12500.0,2012
1369,27500.0,2012
36107,657250.0,2012
17183,5000.0,2012
5455,50000.0,2012
5133,8750.0,2012
51161,118250.0,2012
3977,336000.0,2012
5169,156500.0,2012
5021,148500.0,2012
3313,146000.0,2012
4297,1012500.0,2012
13205,5250.0,2012
51197,288500.0,2012
5481,21250.0,2012
42103,259000.0,2012
5187,243500.0,2012
5175,500.0,2012
13153,15000.0,2012
13241,10000.0,2012
145,14200.0,2012
18157,9500.0,2012
51137,90000.0,2012
2431,2156775.0,2012
93,750.0,2012
12123,5000.0,2012
17155,40000.0,2012
629,1285250.0,2012
361,1689250.0,2012
259,106000.0,2012
2421,1090500.0,2012
36103,1.639613E7,2012
13233,83750.0,2012
51173,12500.0,2012
413,940000.0,2012
5425,1000.0,2012
13175,70000.0,2012
1113,7500.0,2012
101,136000.0,2012
3665,1937700.0,2012
5147,5750.0,2012
243,3169750.0,2012
28121,32500.0,2012
13317,43750.0,2012
3683,701040.0,2012
51199,750.0,2012
5431,40500.0,2012
17143,18750.0,2012
3619,712500.0,2012
505,54000.0,2012
5561,27000.0,2012
1121,225.0,2012
1793,3750.0,2012
18139,750.0,2012
3691,1925665.0,2012
39113,19750.0,2012
5011,30000.0,2012
2411,19000.0,2012
1899,1000.0,2012
5457,117000.0,2012
29133,2500.0,2012
5465,5000.0,2012
5123,4500.0,2012
133,15000.0,2012
13275,37725.0,2012
2413,383250.0,2012
51520,12500.0,2012
5119,4000.0,2012
40131,18750.0,2012
3985,197750.0,2012
2319,98000.0,2012
42115,129250.0,2012
39165,118500.0,2012
1889,10750.0,2012
39139,44750.0,2012
42119,487250.0,2012
5019,25000.0,2012
169,650000.0,2012
1391,35000.0,2012
37139,108000.0,2012
501,76000.0,2012
51153,5591250.0,2012
18137,60000.0,2012
51193,50750.0,2012
5437,8000.0,2012
42127,286000.0,2012
627,517500.0,2012
253,148750.0,2012
189,85000.0,2012
13161,80000.0,2012
511,750.0,2012
5125,12000.0,2012
39117,180000.0,2012
3645,458500.0,2012
3617,75250.0,2012
513,77500.0,2012
55111,52500.0,2012
51107,920900.0,2012
1743,61400.0,2012
4279,7575160.0,2012
397,76500.0,2012
177,2500.0,2012
3933,39750.0,2012
1741,11250.0,2012
6111,711000.0,2012
51121,15000.0,2012
51775,133500.0,2012
3311,49750.0,2012
625,111750.0,2012
36117,386500.0,2012
3625,194500.0,2012
1863,18500.0,2012
395,12250.0,2012
13243,7500.0,2012
3649,621750.0,2012
2425,1000.0,2012
1895,5750.0,2012
245,3083750.0,2012
3943,132750.0,2012
3955,155750.0,2012
3957,25000.0,2012
95,6000.0,2012
1117,7500.0,2012
51139,12000.0,2012
36113,2471000.0,2012
4293,41500.0,2012
4829,2000.0,2012
5111,250000.0,2012
55133,522750.0,2012
1763,15250.0,2012
3663,1777250.0,2012
103,12500.0,2012
3919,12500.0,2012
13165,7500.0,2012
5521,24000.0,2012
3655,3218648.55,2012
2325,67500.0,2012
17197,857250.0,2012
539,3750.0,2012
51165,129000.0,2012
48297,35000.0,2012
1897,41000.0,2012
39153,100500.0,2012
13287,3750.0,2012
51179,171750.0,2012
1259,10000.0,2012
18127,44000.0,2012
17161,10500.0,2012
5195,60000.0,2012
13299,100000.0,2012
5115,37500.0,2012
665,4881602.75,2012
5141,322750.0,2012
1327,65000.0,2012
2331,3750.0,2012
323,845483.55,2012
17201,4500.0,2012
5181,500.0,2012
5027,10500.0,2012
21211,22500.0,2012
679,2708500.0,2012
13261,3750.0,2012
1927,22500.0,2012
2443,842750.0,2012
3671,2764815.0,2012
3935,665025.0,2012
13131,13750.0,2012
3627,1737065.0,2012
1313,5225.0,2012
5183,1000.0,2012
1381,10000.0,2012
4215,444500.0,2012
36123,187000.0,2012
683,3.93795E7,2012
