buyer_state,buyer_county,drug_name,quantity,transaction_date,dosage_unit,dos_str
NY,FRANKLIN,HYDROCODONE,1.0,04082011,100.0,7.5
NY,FRANKLIN,HYDROCODONE,3.0,04012011,1500.0,10.0
NY,FRANKLIN,HYDROCODONE,1.0,04012011,500.0,10.0
NY,FRANKLIN,HYDROCODONE,2.0,01272012,1000.0,10.0
NY,FRANKLIN,HYDROCODONE,3.0,03162012,1500.0,10.0
NY,FRANKLIN,HYDROCODONE,7.0,08312012,700.0,7.5
NY,FRANKLIN,HYDROCODONE,2.0,11302012,1000.0,10.0
NY,SAINT LAWRENCE,HYDROCODONE,3.0,01052007,300.0,10.0
NY,SAINT LAWRENCE,HYDROCODONE,2.0,02022007,200.0,7.5
NY,SAINT LAWRENCE,HYDROCODONE,3.0,08042007,1500.0,5.0
NY,SAINT LAWRENCE,HYDROCODONE,1.0,08182007,500.0,5.0
NY,SAINT LAWRENCE,HYDROCODONE,5.0,11032007,500.0,7.5
NY,SAINT LAWRENCE,HYDROCODONE,1.0,12082007,100.0,7.5
NY,SAINT LAWRENCE,HYDROCODONE,2.0,02092008,200.0,7.5
NY,SAINT LAWRENCE,HYDROCODONE,1.0,03012008,500.0,10.0
NY,SAINT LAWRENCE,HYDROCODONE,8.0,11012008,800.0,10.0
NY,SAINT LAWRENCE,HYDROCODONE,12.0,02282009,1200.0,10.0
NY,SAINT LAWRENCE,HYDROCODONE,1.0,03212009,500.0,7.5
NY,SAINT LAWRENCE,HYDROCODONE,3.0,06272009,1500.0,5.0
NY,SAINT LAWRENCE,HYDROCODONE,2.0,08222009,200.0,7.5
NY,SAINT LAWRENCE,HYDROCODONE,4.0,08222009,400.0,7.5
NY,SAINT LAWRENCE,HYDROCODONE,3.0,08152009,1500.0,5.0
NY,SAINT LAWRENCE,HYDROCODONE,2.0,09052009,1000.0,7.5
NY,SAINT LAWRENCE,HYDROCODONE,3.0,09122009,300.0,7.5
NY,SAINT LAWRENCE,HYDROCODONE,1.0,10242009,500.0,10.0
NY,SAINT LAWRENCE,HYDROCODONE,9.0,12192009,900.0,10.0
NY,SAINT LAWRENCE,HYDROCODONE,2.0,02272010,1000.0,5.0
NY,SAINT LAWRENCE,HYDROCODONE,1.0,04032010,500.0,7.5
NY,SAINT LAWRENCE,HYDROCODONE,2.0,06122010,200.0,7.5
NY,SAINT LAWRENCE,HYDROCODONE,2.0,07032010,1000.0,5.0
NY,SAINT LAWRENCE,HYDROCODONE,3.0,09042010,300.0,7.5
NY,SAINT LAWRENCE,HYDROCODONE,2.0,10232010,200.0,10.0
NY,SAINT LAWRENCE,HYDROCODONE,2.0,10302010,1000.0,5.0
NY,SAINT LAWRENCE,HYDROCODONE,13.0,02052011,1300.0,10.0
NY,SAINT LAWRENCE,HYDROCODONE,3.0,05142011,1500.0,5.0
NY,SAINT LAWRENCE,HYDROCODONE,3.0,07022011,300.0,7.5
NY,SAINT LAWRENCE,HYDROCODONE,1.0,09032011,500.0,10.0
NY,SAINT LAWRENCE,HYDROCODONE,3.0,09102011,1500.0,10.0
NY,SAINT LAWRENCE,HYDROCODONE,4.0,12032011,400.0,7.5
NY,SAINT LAWRENCE,HYDROCODONE,3.0,12102011,1500.0,10.0
NY,SAINT LAWRENCE,HYDROCODONE,3.0,02252012,1500.0,10.0
NY,SAINT LAWRENCE,HYDROCODONE,2.0,03242012,200.0,7.5
NY,SAINT LAWRENCE,HYDROCODONE,4.0,07282012,2000.0,5.0
NY,SAINT LAWRENCE,HYDROCODONE,4.0,07072012,2000.0,10.0
NY,SAINT LAWRENCE,HYDROCODONE,2.0,10132012,1000.0,5.0
NY,SAINT LAWRENCE,HYDROCODONE,5.0,12222012,2500.0,10.0
VT,FRANKLIN,HYDROCODONE,3.0,01052007,300.0,7.5
VT,FRANKLIN,HYDROCODONE,1.0,11022007,100.0,7.5
VT,FRANKLIN,HYDROCODONE,3.0,07252008,1500.0,5.0
VT,FRANKLIN,HYDROCODONE,6.0,08292008,600.0,10.0
VT,FRANKLIN,HYDROCODONE,4.0,08082008,400.0,10.0
VT,FRANKLIN,HYDROCODONE,17.0,08152008,1700.0,10.0
VT,FRANKLIN,HYDROCODONE,1.0,08212009,100.0,7.5
VT,FRANKLIN,HYDROCODONE,1.0,08282009,100.0,7.5
VT,FRANKLIN,HYDROCODONE,4.0,11272009,400.0,7.5
VT,FRANKLIN,HYDROCODONE,1.0,04022010,100.0,7.5
VT,FRANKLIN,HYDROCODONE,4.0,07092010,400.0,7.5
VT,FRANKLIN,HYDROCODONE,3.0,09172010,1500.0,10.0
VT,FRANKLIN,HYDROCODONE,12.0,12172010,1200.0,10.0
VT,FRANKLIN,HYDROCODONE,1.0,03252011,100.0,7.5
VT,FRANKLIN,HYDROCODONE,2.0,07082011,200.0,7.5
VT,FRANKLIN,HYDROCODONE,3.0,09022011,1500.0,5.0
VT,FRANKLIN,HYDROCODONE,1.0,11212011,100.0,7.5
VT,FRANKLIN,HYDROCODONE,1.0,12052011,100.0,7.5
VT,FRANKLIN,HYDROCODONE,1.0,08202012,500.0,7.5
VT,FRANKLIN,HYDROCODONE,2.0,09032012,200.0,7.5
VT,FRANKLIN,HYDROCODONE,1.0,10082012,100.0,7.5
VT,FRANKLIN,HYDROCODONE,1.0,10222012,100.0,7.5
VT,FRANKLIN,HYDROCODONE,1.0,12312012,500.0,10.0
VT,LAMOILLE,HYDROCODONE,4.0,06132007,400.0,10.0
VT,LAMOILLE,HYDROCODONE,1.0,09262007,500.0,7.5
VT,LAMOILLE,HYDROCODONE,1.0,10102007,500.0,7.5
VT,LAMOILLE,HYDROCODONE,4.0,03122008,400.0,10.0
VT,LAMOILLE,HYDROCODONE,12.0,05142008,1200.0,7.5
VT,LAMOILLE,HYDROCODONE,8.0,09032008,800.0,7.5
VT,LAMOILLE,HYDROCODONE,2.0,11052008,1000.0,5.0
VT,LAMOILLE,HYDROCODONE,4.0,01142009,400.0,10.0
VT,LAMOILLE,HYDROCODONE,4.0,02252009,400.0,10.0
VT,LAMOILLE,HYDROCODONE,4.0,11112009,400.0,7.5
VT,LAMOILLE,HYDROCODONE,4.0,07142010,400.0,7.5
VT,LAMOILLE,HYDROCODONE,4.0,08042010,400.0,7.5
VT,LAMOILLE,HYDROCODONE,3.0,01262011,300.0,7.5
VT,LAMOILLE,HYDROCODONE,2.0,03022011,200.0,7.5
VT,LAMOILLE,HYDROCODONE,3.0,08172011,300.0,7.5
VT,LAMOILLE,HYDROCODONE,2.0,11302011,1000.0,5.0
VT,LAMOILLE,HYDROCODONE,2.0,12212011,1000.0,10.0
VT,LAMOILLE,HYDROCODONE,2.0,02012012,1000.0,10.0
VT,LAMOILLE,HYDROCODONE,3.0,04042012,1500.0,5.0
VT,LAMOILLE,HYDROCODONE,7.0,04182012,700.0,7.5
VT,LAMOILLE,HYDROCODONE,6.0,07112012,600.0,7.5
VT,LAMOILLE,HYDROCODONE,3.0,08082012,300.0,7.5
NY,MONTGOMERY,HYDROCODONE,1.0,06062007,500.0,7.5
NY,MONTGOMERY,HYDROCODONE,1.0,10172007,500.0,5.0
NY,MONTGOMERY,HYDROCODONE,1.0,11142007,100.0,7.5
NY,MONTGOMERY,HYDROCODONE,6.0,01162008,600.0,10.0
NY,MONTGOMERY,HYDROCODONE,1.0,03052008,500.0,7.5
NY,MONTGOMERY,HYDROCODONE,1.0,03192008,500.0,5.0
NY,MONTGOMERY,HYDROCODONE,5.0,05072008,500.0,10.0
NY,MONTGOMERY,HYDROCODONE,6.0,06042008,600.0,10.0
NY,MONTGOMERY,HYDROCODONE,4.0,08062008,400.0,10.0
NY,MONTGOMERY,HYDROCODONE,2.0,02112009,200.0,7.5
NY,MONTGOMERY,HYDROCODONE,1.0,02182009,500.0,7.5
NY,MONTGOMERY,HYDROCODONE,1.0,10072009,500.0,7.5
NY,MONTGOMERY,HYDROCODONE,1.0,01202010,100.0,2.5
NY,MONTGOMERY,HYDROCODONE,2.0,02032010,200.0,2.5
NY,MONTGOMERY,HYDROCODONE,2.0,03172010,200.0,2.5
NY,MONTGOMERY,HYDROCODONE,6.0,09222010,600.0,10.0
NY,MONTGOMERY,HYDROCODONE,1.0,10062010,100.0,10.0
NY,MONTGOMERY,HYDROCODONE,1.0,10262011,500.0,7.5
NY,MONTGOMERY,HYDROCODONE,1.0,05092012,100.0,2.5
NY,MONTGOMERY,HYDROCODONE,2.0,07182012,1000.0,10.0
NY,LEWIS,HYDROCODONE,1.0,02032007,500.0,7.5
NY,LEWIS,HYDROCODONE,3.0,03312007,1500.0,5.0
NY,LEWIS,HYDROCODONE,2.0,07212007,1000.0,5.0
NY,LEWIS,HYDROCODONE,3.0,08252007,1500.0,5.0
NY,LEWIS,HYDROCODONE,1.0,08252007,100.0,10.0
NY,LEWIS,HYDROCODONE,3.0,10202007,1500.0,5.0
NY,LEWIS,HYDROCODONE,1.0,12012007,100.0,7.5
NY,LEWIS,HYDROCODONE,1.0,01052008,100.0,7.5
NY,LEWIS,HYDROCODONE,2.0,02232008,200.0,10.0
NY,LEWIS,HYDROCODONE,1.0,06282008,100.0,10.0
NY,LEWIS,HYDROCODONE,1.0,08302008,100.0,10.0
NY,LEWIS,HYDROCODONE,2.0,08092008,200.0,10.0
NY,LEWIS,HYDROCODONE,1.0,11222008,100.0,10.0
NY,LEWIS,HYDROCODONE,2.0,11292008,200.0,10.0
NY,LEWIS,HYDROCODONE,2.0,06062009,200.0,10.0
NY,LEWIS,HYDROCODONE,4.0,08082009,2000.0,5.0
NY,LEWIS,HYDROCODONE,4.0,09262009,2000.0,5.0
NY,LEWIS,HYDROCODONE,2.0,10172009,200.0,7.5
NY,LEWIS,HYDROCODONE,5.0,12192009,2500.0,5.0
NY,LEWIS,HYDROCODONE,2.0,02202010,200.0,7.5
NY,LEWIS,HYDROCODONE,2.0,02202010,200.0,10.0
NY,LEWIS,HYDROCODONE,4.0,11272010,2000.0,5.0
NY,LEWIS,HYDROCODONE,1.0,12042010,100.0,10.0
NY,LEWIS,HYDROCODONE,1.0,01152011,100.0,10.0
NY,LEWIS,HYDROCODONE,2.0,03052011,200.0,7.5
NY,LEWIS,HYDROCODONE,1.0,05072011,100.0,7.5
NY,LEWIS,HYDROCODONE,2.0,05072011,1000.0,10.0
NY,LEWIS,HYDROCODONE,4.0,11022011,2000.0,5.0
NY,LEWIS,HYDROCODONE,1.0,03142012,500.0,7.5
NY,LEWIS,HYDROCODONE,1.0,04042012,500.0,10.0
VT,CHITTENDEN,HYDROCODONE,2.0,01302007,200.0,7.5
VT,CHITTENDEN,HYDROCODONE,4.0,03132007,400.0,7.5
VT,CHITTENDEN,HYDROCODONE,1.0,04242007,100.0,10.0
VT,CHITTENDEN,HYDROCODONE,3.0,04032007,1500.0,5.0
VT,CHITTENDEN,HYDROCODONE,1.0,06192007,500.0,7.5
VT,CHITTENDEN,HYDROCODONE,1.0,07092007,100.0,7.5
VT,CHITTENDEN,HYDROCODONE,3.0,09102007,300.0,10.0
VT,CHITTENDEN,HYDROCODONE,1.0,09172007,100.0,10.0
VT,CHITTENDEN,HYDROCODONE,1.0,10082007,500.0,7.5
VT,CHITTENDEN,HYDROCODONE,2.0,01142008,1000.0,5.0
VT,CHITTENDEN,HYDROCODONE,2.0,03242008,1000.0,5.0
VT,CHITTENDEN,HYDROCODONE,3.0,03102008,1500.0,5.0
VT,CHITTENDEN,HYDROCODONE,1.0,04282008,100.0,10.0
VT,CHITTENDEN,HYDROCODONE,1.0,05052008,100.0,7.5
VT,CHITTENDEN,HYDROCODONE,4.0,05052008,2000.0,5.0
VT,CHITTENDEN,HYDROCODONE,2.0,07212008,200.0,10.0
VT,CHITTENDEN,HYDROCODONE,1.0,10272008,100.0,7.5
VT,CHITTENDEN,HYDROCODONE,2.0,11242008,1000.0,5.0
VT,CHITTENDEN,HYDROCODONE,4.0,01262009,400.0,10.0
VT,CHITTENDEN,HYDROCODONE,2.0,04202009,1000.0,5.0
VT,CHITTENDEN,HYDROCODONE,2.0,07242009,200.0,10.0
VT,CHITTENDEN,HYDROCODONE,3.0,10092009,300.0,10.0
VT,CHITTENDEN,HYDROCODONE,2.0,01222010,200.0,10.0
VT,CHITTENDEN,HYDROCODONE,1.0,07302010,500.0,5.0
VT,CHITTENDEN,HYDROCODONE,3.0,09242010,1500.0,5.0
VT,CHITTENDEN,HYDROCODONE,2.0,12172010,200.0,10.0
VT,CHITTENDEN,HYDROCODONE,1.0,01142011,100.0,10.0
VT,CHITTENDEN,HYDROCODONE,4.0,03112011,400.0,10.0
VT,CHITTENDEN,HYDROCODONE,1.0,12162011,500.0,7.5
VT,CHITTENDEN,HYDROCODONE,1.0,03092012,500.0,5.0
VT,CHITTENDEN,HYDROCODONE,1.0,04272012,100.0,7.5
VT,CHITTENDEN,HYDROCODONE,1.0,06012012,500.0,10.0
VT,CHITTENDEN,HYDROCODONE,1.0,06152012,500.0,5.0
VT,CHITTENDEN,HYDROCODONE,1.0,09282012,100.0,7.5
VT,CHITTENDEN,HYDROCODONE,1.0,11092012,500.0,7.5
VT,CHITTENDEN,HYDROCODONE,1.0,12282012,500.0,5.0
VT,CHITTENDEN,HYDROCODONE,1.0,12072012,500.0,10.0
VT,WASHINGTON,HYDROCODONE,2.0,06112007,200.0,10.0
VT,WASHINGTON,HYDROCODONE,4.0,11122007,400.0,10.0
VT,WASHINGTON,HYDROCODONE,2.0,12032007,200.0,7.5
VT,WASHINGTON,HYDROCODONE,4.0,03242008,400.0,10.0
VT,WASHINGTON,HYDROCODONE,5.0,04212008,500.0,10.0
VT,WASHINGTON,HYDROCODONE,3.0,08112008,300.0,7.5
VT,WASHINGTON,HYDROCODONE,3.0,02162009,300.0,7.5
VT,WASHINGTON,HYDROCODONE,3.0,09282009,300.0,7.5
VT,WASHINGTON,HYDROCODONE,5.0,10052009,500.0,10.0
VT,WASHINGTON,HYDROCODONE,3.0,02012010,1500.0,5.0
VT,WASHINGTON,HYDROCODONE,3.0,05032010,1500.0,5.0
VT,WASHINGTON,HYDROCODONE,6.0,08082010,3000.0,5.0
VT,WASHINGTON,HYDROCODONE,10.0,09052010,1000.0,10.0
VT,WASHINGTON,HYDROCODONE,4.0,01232011,2000.0,5.0
VT,WASHINGTON,HYDROCODONE,2.0,01302011,200.0,10.0
VT,WASHINGTON,HYDROCODONE,5.0,01162011,2500.0,5.0
VT,WASHINGTON,HYDROCODONE,4.0,03062011,400.0,7.5
VT,WASHINGTON,HYDROCODONE,1.0,06122011,500.0,10.0
VT,WASHINGTON,HYDROCODONE,1.0,07032011,500.0,10.0
VT,WASHINGTON,HYDROCODONE,4.0,08212011,2000.0,5.0
VT,WASHINGTON,HYDROCODONE,2.0,09042011,1000.0,10.0
VT,WASHINGTON,HYDROCODONE,1.0,07152012,500.0,10.0
VT,WASHINGTON,HYDROCODONE,2.0,10072012,1000.0,10.0
VT,WASHINGTON,HYDROCODONE,5.0,12162012,500.0,7.5
NY,ONEIDA,HYDROCODONE,1.0,02072007,500.0,10.0
NY,ONEIDA,HYDROCODONE,1.0,04252007,500.0,5.0
NY,ONEIDA,HYDROCODONE,1.0,06202007,100.0,7.5
NY,ONEIDA,HYDROCODONE,1.0,08012007,100.0,7.5
NY,ONEIDA,HYDROCODONE,1.0,08152007,100.0,7.5
NY,ONEIDA,HYDROCODONE,5.0,09052007,500.0,7.5
NY,ONEIDA,HYDROCODONE,2.0,09192007,200.0,10.0
NY,ONEIDA,HYDROCODONE,3.0,10032007,300.0,7.5
NY,ONEIDA,HYDROCODONE,1.0,11282007,500.0,7.5
NY,ONEIDA,HYDROCODONE,4.0,01232008,400.0,7.5
NY,ONEIDA,HYDROCODONE,2.0,01302008,1000.0,5.0
NY,ONEIDA,HYDROCODONE,2.0,01092008,200.0,7.5
NY,ONEIDA,HYDROCODONE,5.0,01092008,500.0,10.0
NY,ONEIDA,HYDROCODONE,2.0,02062008,1000.0,7.5
NY,ONEIDA,HYDROCODONE,13.0,04232008,1300.0,10.0
NY,ONEIDA,HYDROCODONE,1.0,04162008,500.0,5.0
NY,ONEIDA,HYDROCODONE,1.0,03182009,500.0,7.5
NY,ONEIDA,HYDROCODONE,1.0,05062009,500.0,7.5
NY,ONEIDA,HYDROCODONE,5.0,09022009,500.0,10.0
NY,ONEIDA,HYDROCODONE,2.0,11042009,1000.0,7.5
NY,ONEIDA,HYDROCODONE,16.0,12092009,1600.0,10.0
NY,ONEIDA,HYDROCODONE,2.0,01132010,200.0,7.5
NY,ONEIDA,HYDROCODONE,2.0,02032010,1000.0,5.0
NY,ONEIDA,HYDROCODONE,3.0,02102010,300.0,7.5
NY,ONEIDA,HYDROCODONE,10.0,07282010,1000.0,10.0
NY,ONEIDA,HYDROCODONE,2.0,08112010,1000.0,7.5
NY,ONEIDA,HYDROCODONE,2.0,09222010,1000.0,7.5
NY,ONEIDA,HYDROCODONE,1.0,09082010,500.0,5.0
NY,ONEIDA,HYDROCODONE,3.0,09082010,300.0,10.0
NY,ONEIDA,HYDROCODONE,2.0,10062010,1000.0,7.5
NY,ONEIDA,HYDROCODONE,1.0,12012010,500.0,10.0
NY,ONEIDA,HYDROCODONE,3.0,01052011,300.0,7.5
NY,ONEIDA,HYDROCODONE,6.0,01052011,600.0,10.0
NY,ONEIDA,HYDROCODONE,2.0,07132011,200.0,7.5
NY,ONEIDA,HYDROCODONE,2.0,10242011,200.0,7.5
NY,ONEIDA,HYDROCODONE,2.0,12052011,1000.0,7.5
NY,ONEIDA,HYDROCODONE,2.0,11192012,1000.0,7.5
NY,CORTLAND,HYDROCODONE,1.0,03012007,500.0,10.0
NY,CORTLAND,HYDROCODONE,1.0,03082007,100.0,7.5
NY,CORTLAND,HYDROCODONE,1.0,05312007,500.0,7.5
NY,CORTLAND,HYDROCODONE,2.0,05172007,200.0,10.0
NY,CORTLAND,HYDROCODONE,2.0,07122007,1000.0,5.0
NY,CORTLAND,HYDROCODONE,1.0,08092007,500.0,5.0
NY,CORTLAND,HYDROCODONE,1.0,02282008,100.0,7.5
NY,CORTLAND,HYDROCODONE,3.0,07102008,300.0,10.0
NY,CORTLAND,HYDROCODONE,2.0,10232008,1000.0,5.0
NY,CORTLAND,HYDROCODONE,2.0,12272008,200.0,7.5
NY,CORTLAND,HYDROCODONE,1.0,12272008,500.0,10.0
NY,CORTLAND,HYDROCODONE,1.0,12042008,100.0,7.5
NY,CORTLAND,HYDROCODONE,4.0,02122009,400.0,10.0
NY,CORTLAND,HYDROCODONE,8.0,05212009,800.0,10.0
NY,CORTLAND,HYDROCODONE,3.0,10222009,1500.0,5.0
NY,CORTLAND,HYDROCODONE,1.0,11052009,100.0,7.5
NY,CORTLAND,HYDROCODONE,6.0,11122009,600.0,10.0
NY,CORTLAND,HYDROCODONE,2.0,12032009,1000.0,5.0
NY,CORTLAND,HYDROCODONE,1.0,12172009,500.0,5.0
NY,CORTLAND,HYDROCODONE,5.0,03042010,500.0,10.0
NY,CORTLAND,HYDROCODONE,2.0,04222010,1000.0,5.0
NY,CORTLAND,HYDROCODONE,5.0,07292010,500.0,10.0
NY,CORTLAND,HYDROCODONE,1.0,08192010,500.0,5.0
NY,CORTLAND,HYDROCODONE,4.0,12022010,400.0,10.0
NY,CORTLAND,HYDROCODONE,1.0,02242011,100.0,7.5
NY,CORTLAND,HYDROCODONE,4.0,06302011,400.0,7.5
NY,CORTLAND,HYDROCODONE,1.0,11032011,500.0,7.5
NY,CORTLAND,HYDROCODONE,2.0,04052012,200.0,7.5
NY,CORTLAND,HYDROCODONE,2.0,04052012,1000.0,10.0
NY,CORTLAND,HYDROCODONE,3.0,07052012,300.0,7.5
NY,HERKIMER,HYDROCODONE,1.0,05162007,500.0,5.0
NY,HERKIMER,HYDROCODONE,2.0,05162007,1000.0,7.5
NY,HERKIMER,HYDROCODONE,7.0,06062007,700.0,10.0
NY,HERKIMER,HYDROCODONE,2.0,11212007,200.0,10.0
NY,HERKIMER,HYDROCODONE,1.0,12122007,500.0,7.5
NY,HERKIMER,HYDROCODONE,3.0,03122008,1500.0,7.5
NY,HERKIMER,HYDROCODONE,2.0,05282008,1000.0,5.0
NY,HERKIMER,HYDROCODONE,2.0,06252008,1000.0,7.5
NY,HERKIMER,HYDROCODONE,17.0,06182008,1700.0,10.0
NY,HERKIMER,HYDROCODONE,4.0,07162008,400.0,10.0
NY,HERKIMER,HYDROCODONE,1.0,09242008,500.0,7.5
NY,HERKIMER,HYDROCODONE,2.0,11192008,1000.0,7.5
NY,HERKIMER,HYDROCODONE,1.0,12242008,500.0,5.0
NY,HERKIMER,HYDROCODONE,13.0,10212009,1300.0,10.0
NY,HERKIMER,HYDROCODONE,2.0,02172010,200.0,7.5
NY,HERKIMER,HYDROCODONE,1.0,03242010,500.0,5.0
NY,HERKIMER,HYDROCODONE,2.0,03032010,1000.0,7.5
NY,HERKIMER,HYDROCODONE,7.0,05052010,700.0,10.0
NY,HERKIMER,HYDROCODONE,1.0,06232010,500.0,5.0
NY,HERKIMER,HYDROCODONE,4.0,06232010,400.0,10.0
NY,HERKIMER,HYDROCODONE,2.0,07072010,1000.0,7.5
NY,HERKIMER,HYDROCODONE,8.0,08112010,800.0,10.0
NY,HERKIMER,HYDROCODONE,2.0,01262011,1000.0,5.0
NY,HERKIMER,HYDROCODONE,1.0,04132011,500.0,5.0
NY,HERKIMER,HYDROCODONE,3.0,06202011,1500.0,7.5
NY,HERKIMER,HYDROCODONE,1.0,07112011,500.0,7.5
NY,HERKIMER,HYDROCODONE,5.0,09282011,500.0,7.5
NY,HERKIMER,HYDROCODONE,1.0,11302011,500.0,10.0
NY,HERKIMER,HYDROCODONE,3.0,11092011,300.0,7.5
NY,HERKIMER,HYDROCODONE,3.0,02152012,1500.0,10.0
NY,HERKIMER,HYDROCODONE,2.0,04252012,1000.0,7.5
NY,HERKIMER,HYDROCODONE,2.0,04182012,1000.0,10.0
NY,HERKIMER,HYDROCODONE,2.0,07112012,200.0,7.5
NY,HERKIMER,HYDROCODONE,1.0,08152012,500.0,5.0
NY,HERKIMER,HYDROCODONE,2.0,11142012,1000.0,7.5
NY,HERKIMER,HYDROCODONE,1.0,12052012,100.0,7.5
NY,SAINT LAWRENCE,HYDROCODONE,2.0,05042007,200.0,7.5
NY,SAINT LAWRENCE,HYDROCODONE,2.0,09072007,200.0,7.5
NY,SAINT LAWRENCE,HYDROCODONE,2.0,11092007,1000.0,5.0
NY,SAINT LAWRENCE,HYDROCODONE,3.0,08222008,300.0,10.0
NY,SAINT LAWRENCE,HYDROCODONE,2.0,08152008,200.0,7.5
NY,SAINT LAWRENCE,HYDROCODONE,2.0,10232008,200.0,7.5
NY,SAINT LAWRENCE,HYDROCODONE,4.0,11062008,400.0,7.5
NY,SAINT LAWRENCE,HYDROCODONE,9.0,12182008,900.0,10.0
NY,SAINT LAWRENCE,HYDROCODONE,2.0,04092009,1000.0,5.0
NY,SAINT LAWRENCE,HYDROCODONE,2.0,04162009,200.0,7.5
NY,SAINT LAWRENCE,HYDROCODONE,5.0,05202010,500.0,7.5
NY,SAINT LAWRENCE,HYDROCODONE,2.0,05062010,200.0,7.5
NY,SAINT LAWRENCE,HYDROCODONE,2.0,07292010,1000.0,5.0
NY,SAINT LAWRENCE,HYDROCODONE,4.0,07012010,2000.0,5.0
NY,SAINT LAWRENCE,HYDROCODONE,1.0,08192010,500.0,7.5
NY,SAINT LAWRENCE,HYDROCODONE,4.0,08262010,400.0,7.5
NY,SAINT LAWRENCE,HYDROCODONE,2.0,08122010,1000.0,5.0
NY,SAINT LAWRENCE,HYDROCODONE,3.0,10282010,300.0,10.0
NY,SAINT LAWRENCE,HYDROCODONE,2.0,03032011,1000.0,5.0
NY,SAINT LAWRENCE,HYDROCODONE,2.0,04282011,1000.0,5.0
NY,SAINT LAWRENCE,HYDROCODONE,2.0,05052011,1000.0,5.0
NY,SAINT LAWRENCE,HYDROCODONE,1.0,05052011,500.0,10.0
NY,SAINT LAWRENCE,HYDROCODONE,1.0,06232011,500.0,10.0
NY,SAINT LAWRENCE,HYDROCODONE,1.0,11112011,500.0,7.5
NY,SAINT LAWRENCE,HYDROCODONE,1.0,12092011,500.0,10.0
NY,SAINT LAWRENCE,HYDROCODONE,2.0,03232012,1000.0,10.0
NY,SAINT LAWRENCE,HYDROCODONE,2.0,04132012,1000.0,10.0
NY,SAINT LAWRENCE,HYDROCODONE,1.0,07132012,500.0,7.5
VT,ORLEANS,HYDROCODONE,1.0,06292011,500.0,10.0
NY,JEFFERSON,HYDROCODONE,4.0,02232007,2000.0,5.0
NY,JEFFERSON,HYDROCODONE,2.0,06292007,200.0,7.5
NY,JEFFERSON,HYDROCODONE,2.0,07202007,200.0,7.5
NY,JEFFERSON,HYDROCODONE,2.0,08172007,200.0,10.0
NY,JEFFERSON,HYDROCODONE,2.0,10052007,200.0,7.5
NY,JEFFERSON,HYDROCODONE,2.0,10192007,200.0,10.0
NY,JEFFERSON,HYDROCODONE,1.0,02292008,100.0,10.0
NY,JEFFERSON,HYDROCODONE,2.0,02082008,200.0,10.0
NY,JEFFERSON,HYDROCODONE,3.0,02152008,300.0,10.0
NY,JEFFERSON,HYDROCODONE,4.0,03212008,400.0,10.0
NY,JEFFERSON,HYDROCODONE,2.0,03072008,1000.0,5.0
NY,JEFFERSON,HYDROCODONE,2.0,04042008,200.0,10.0
NY,JEFFERSON,HYDROCODONE,4.0,05232008,2000.0,5.0
NY,JEFFERSON,HYDROCODONE,2.0,02272009,1000.0,5.0
NY,JEFFERSON,HYDROCODONE,1.0,04172009,500.0,7.5
NY,JEFFERSON,HYDROCODONE,3.0,10192009,300.0,10.0
NY,JEFFERSON,HYDROCODONE,3.0,11302009,1500.0,5.0
NY,JEFFERSON,HYDROCODONE,4.0,08092010,400.0,10.0
NY,JEFFERSON,HYDROCODONE,1.0,01172011,500.0,7.5
NY,JEFFERSON,HYDROCODONE,2.0,01242011,1000.0,7.5
NY,JEFFERSON,HYDROCODONE,5.0,03212011,500.0,10.0
NY,JEFFERSON,HYDROCODONE,1.0,07252011,100.0,7.5
NY,JEFFERSON,HYDROCODONE,3.0,07112011,300.0,7.5
NY,JEFFERSON,HYDROCODONE,1.0,08152011,500.0,7.5
NY,JEFFERSON,HYDROCODONE,6.0,10082012,3000.0,5.0
VT,CHITTENDEN,HYDROCODONE,1.0,05242007,100.0,10.0
VT,CHITTENDEN,HYDROCODONE,2.0,07172008,1000.0,5.0
VT,CHITTENDEN,HYDROCODONE,1.0,11182008,500.0,7.5
VT,CHITTENDEN,HYDROCODONE,3.0,03312009,300.0,10.0
VT,CHITTENDEN,HYDROCODONE,1.0,06022009,100.0,7.5
VT,CHITTENDEN,HYDROCODONE,1.0,01252010,500.0,5.0
VT,CHITTENDEN,HYDROCODONE,3.0,04192010,300.0,10.0
VT,CHITTENDEN,HYDROCODONE,1.0,05312010,500.0,5.0
VT,CHITTENDEN,HYDROCODONE,1.0,06282010,500.0,7.5
VT,CHITTENDEN,HYDROCODONE,2.0,05162011,200.0,7.5
VT,CHITTENDEN,HYDROCODONE,1.0,07222011,100.0,7.5
VT,CHITTENDEN,HYDROCODONE,1.0,11042011,100.0,7.5
VT,CHITTENDEN,HYDROCODONE,1.0,06012012,100.0,7.5
NY,JEFFERSON,HYDROCODONE,1.0,03312007,100.0,10.0
NY,JEFFERSON,HYDROCODONE,4.0,07212007,2000.0,5.0
NY,JEFFERSON,HYDROCODONE,2.0,10272007,200.0,7.5
NY,JEFFERSON,HYDROCODONE,2.0,10272007,200.0,7.5
NY,JEFFERSON,HYDROCODONE,2.0,10202007,200.0,7.5
NY,JEFFERSON,HYDROCODONE,4.0,11102007,2000.0,5.0
NY,JEFFERSON,HYDROCODONE,2.0,02232008,200.0,10.0
